_id,LOCATION_ID,GENDER,AGEGRP,DATE,COVID_COUNT,COUNTY_NAME
310,18003,F,40-49,2020-04-04T00:00:00,1,Allen
311,18003,F,40-49,2020-04-05T00:00:00,4,Allen
312,18003,F,40-49,2020-04-07T00:00:00,1,Allen
313,18003,F,40-49,2020-04-08T00:00:00,2,Allen
314,18003,F,40-49,2020-04-09T00:00:00,3,Allen
315,18003,F,40-49,2020-04-10T00:00:00,1,Allen
316,18003,F,40-49,2020-04-11T00:00:00,1,Allen
317,18003,F,40-49,2020-04-12T00:00:00,2,Allen
318,18003,F,40-49,2020-04-14T00:00:00,4,Allen
319,18003,F,40-49,2020-04-15T00:00:00,5,Allen
320,18003,F,40-49,2020-04-16T00:00:00,5,Allen
321,18003,F,40-49,2020-04-19T00:00:00,5,Allen
322,18003,F,40-49,2020-04-20T00:00:00,4,Allen
323,18003,F,40-49,2020-04-21T00:00:00,1,Allen
324,18003,F,40-49,2020-04-22T00:00:00,6,Allen
325,18003,F,40-49,2020-04-24T00:00:00,5,Allen
326,18003,F,40-49,2020-04-25T00:00:00,1,Allen
327,18003,F,40-49,2020-04-26T00:00:00,3,Allen
328,18003,F,40-49,2020-04-27T00:00:00,1,Allen
329,18003,F,40-49,2020-04-29T00:00:00,2,Allen
330,18003,F,40-49,2020-05-01T00:00:00,1,Allen
331,18003,F,40-49,2020-05-02T00:00:00,2,Allen
332,18003,F,40-49,2020-05-04T00:00:00,3,Allen
333,18003,F,40-49,2020-05-05T00:00:00,1,Allen
334,18003,F,40-49,2020-05-06T00:00:00,1,Allen
335,18003,F,40-49,2020-05-09T00:00:00,1,Allen
336,18003,F,40-49,2020-05-10T00:00:00,4,Allen
337,18003,F,40-49,2020-05-11T00:00:00,6,Allen
338,18003,F,40-49,2020-05-12T00:00:00,1,Allen
339,18003,F,40-49,2020-05-13T00:00:00,1,Allen
340,18003,F,40-49,2020-05-14T00:00:00,5,Allen
341,18003,F,40-49,2020-05-15T00:00:00,5,Allen
342,18003,F,40-49,2020-05-17T00:00:00,2,Allen
343,18003,F,40-49,2020-05-18T00:00:00,2,Allen
344,18003,F,40-49,2020-05-19T00:00:00,6,Allen
345,18003,F,40-49,2020-05-20T00:00:00,2,Allen
346,18003,F,40-49,2020-05-21T00:00:00,3,Allen
347,18003,F,40-49,2020-05-23T00:00:00,3,Allen
348,18003,F,40-49,2020-05-24T00:00:00,2,Allen
349,18003,F,40-49,2020-05-25T00:00:00,5,Allen
350,18003,F,40-49,2020-05-26T00:00:00,2,Allen
351,18003,F,40-49,2020-05-27T00:00:00,2,Allen
352,18003,F,40-49,2020-05-28T00:00:00,4,Allen
353,18003,F,40-49,2020-05-29T00:00:00,12,Allen
354,18003,F,40-49,2020-05-30T00:00:00,1,Allen
355,18003,F,40-49,2020-05-31T00:00:00,2,Allen
356,18003,F,40-49,2020-06-01T00:00:00,1,Allen
357,18003,F,40-49,2020-06-02T00:00:00,8,Allen
358,18003,F,40-49,2020-06-03T00:00:00,3,Allen
359,18003,F,40-49,2020-06-04T00:00:00,5,Allen
360,18003,F,40-49,2020-06-05T00:00:00,3,Allen
361,18003,F,40-49,2020-06-06T00:00:00,1,Allen
362,18003,F,40-49,2020-06-07T00:00:00,2,Allen
363,18003,F,40-49,2020-06-08T00:00:00,4,Allen
364,18003,F,40-49,2020-06-09T00:00:00,5,Allen
365,18003,F,40-49,2020-06-10T00:00:00,3,Allen
366,18003,F,40-49,2020-06-11T00:00:00,3,Allen
367,18003,F,40-49,2020-06-12T00:00:00,2,Allen
368,18003,F,40-49,2020-06-13T00:00:00,7,Allen
369,18003,F,40-49,2020-06-14T00:00:00,1,Allen
370,18003,F,40-49,2020-06-15T00:00:00,5,Allen
371,18003,F,40-49,2020-06-16T00:00:00,1,Allen
372,18003,F,40-49,2020-06-17T00:00:00,6,Allen
373,18003,F,40-49,2020-06-18T00:00:00,2,Allen
374,18003,F,40-49,2020-06-19T00:00:00,5,Allen
375,18003,F,40-49,2020-06-20T00:00:00,5,Allen
376,18003,F,40-49,2020-06-21T00:00:00,3,Allen
377,18003,F,40-49,2020-06-22T00:00:00,1,Allen
378,18003,F,40-49,2020-06-23T00:00:00,1,Allen
379,18003,F,40-49,2020-06-24T00:00:00,8,Allen
380,18003,F,40-49,2020-06-25T00:00:00,6,Allen
381,18003,F,40-49,2020-06-26T00:00:00,7,Allen
382,18003,F,40-49,2020-06-27T00:00:00,2,Allen
383,18003,F,40-49,2020-06-29T00:00:00,2,Allen
384,18003,F,40-49,2020-06-30T00:00:00,2,Allen
385,18003,F,40-49,2020-07-02T00:00:00,1,Allen
386,18003,F,40-49,2020-07-03T00:00:00,2,Allen
387,18003,F,40-49,2020-07-04T00:00:00,5,Allen
388,18003,F,40-49,2020-07-05T00:00:00,5,Allen
389,18003,F,40-49,2020-07-06T00:00:00,1,Allen
390,18003,F,40-49,2020-07-07T00:00:00,2,Allen
391,18003,F,40-49,2020-07-08T00:00:00,5,Allen
392,18003,F,40-49,2020-07-09T00:00:00,2,Allen
393,18003,F,40-49,2020-07-10T00:00:00,3,Allen
394,18003,F,40-49,2020-07-11T00:00:00,1,Allen
395,18003,F,40-49,2020-07-12T00:00:00,2,Allen
396,18003,F,40-49,2020-07-14T00:00:00,1,Allen
397,18003,F,40-49,2020-07-15T00:00:00,4,Allen
398,18003,F,40-49,2020-07-16T00:00:00,1,Allen
399,18003,F,40-49,2020-07-17T00:00:00,5,Allen
400,18003,F,40-49,2020-07-18T00:00:00,1,Allen
401,18003,F,40-49,2020-07-19T00:00:00,2,Allen
402,18003,F,40-49,2020-07-20T00:00:00,2,Allen
403,18003,F,50-59,2020-03-26T00:00:00,1,Allen
404,18003,F,50-59,2020-03-28T00:00:00,1,Allen
405,18003,F,50-59,2020-04-02T00:00:00,1,Allen
406,18003,F,50-59,2020-04-03T00:00:00,1,Allen
407,18003,F,50-59,2020-04-06T00:00:00,1,Allen
408,18003,F,50-59,2020-04-07T00:00:00,2,Allen
409,18003,F,50-59,2020-04-08T00:00:00,1,Allen
410,18003,F,50-59,2020-04-09T00:00:00,2,Allen
411,18003,F,50-59,2020-04-10T00:00:00,1,Allen
412,18003,F,50-59,2020-04-14T00:00:00,3,Allen
413,18003,F,50-59,2020-04-15T00:00:00,4,Allen
414,18003,F,50-59,2020-04-16T00:00:00,4,Allen
415,18003,F,50-59,2020-04-17T00:00:00,2,Allen
416,18003,F,50-59,2020-04-18T00:00:00,1,Allen
417,18003,F,50-59,2020-04-19T00:00:00,2,Allen
418,18003,F,50-59,2020-04-20T00:00:00,1,Allen
419,18003,F,50-59,2020-04-22T00:00:00,2,Allen
420,18003,F,50-59,2020-04-23T00:00:00,1,Allen
421,18003,F,50-59,2020-04-24T00:00:00,4,Allen
422,18003,F,50-59,2020-04-25T00:00:00,1,Allen
423,18003,F,50-59,2020-04-26T00:00:00,2,Allen
424,18003,F,50-59,2020-04-27T00:00:00,3,Allen
425,18003,F,50-59,2020-04-29T00:00:00,3,Allen
426,18003,F,50-59,2020-04-30T00:00:00,4,Allen
427,18003,F,50-59,2020-05-01T00:00:00,2,Allen
428,18003,F,50-59,2020-05-02T00:00:00,2,Allen
429,18003,F,50-59,2020-05-03T00:00:00,2,Allen
430,18003,F,50-59,2020-05-04T00:00:00,1,Allen
431,18003,F,50-59,2020-05-05T00:00:00,1,Allen
432,18003,F,50-59,2020-05-06T00:00:00,4,Allen
433,18003,F,50-59,2020-05-07T00:00:00,3,Allen
434,18003,F,50-59,2020-05-08T00:00:00,4,Allen
435,18003,F,50-59,2020-05-11T00:00:00,3,Allen
436,18003,F,50-59,2020-05-14T00:00:00,5,Allen
437,18003,F,50-59,2020-05-15T00:00:00,2,Allen
438,18003,F,50-59,2020-05-16T00:00:00,2,Allen
439,18003,F,50-59,2020-05-17T00:00:00,2,Allen
440,18003,F,50-59,2020-05-18T00:00:00,2,Allen
441,18003,F,50-59,2020-05-19T00:00:00,2,Allen
442,18003,F,50-59,2020-05-20T00:00:00,4,Allen
443,18003,F,50-59,2020-05-21T00:00:00,3,Allen
444,18003,F,50-59,2020-05-22T00:00:00,3,Allen
445,18003,F,50-59,2020-05-23T00:00:00,3,Allen
446,18003,F,50-59,2020-05-24T00:00:00,3,Allen
447,18003,F,50-59,2020-05-25T00:00:00,1,Allen
448,18003,F,50-59,2020-05-26T00:00:00,2,Allen
449,18003,F,50-59,2020-05-27T00:00:00,3,Allen
450,18003,F,50-59,2020-05-28T00:00:00,1,Allen
451,18003,F,50-59,2020-05-29T00:00:00,5,Allen
452,18003,F,50-59,2020-05-31T00:00:00,3,Allen
453,18003,F,50-59,2020-06-02T00:00:00,3,Allen
454,18003,F,50-59,2020-06-03T00:00:00,4,Allen
455,18003,F,50-59,2020-06-04T00:00:00,6,Allen
456,18003,F,50-59,2020-06-05T00:00:00,7,Allen
457,18003,F,50-59,2020-06-06T00:00:00,5,Allen
458,18003,F,50-59,2020-06-07T00:00:00,2,Allen
459,18003,F,50-59,2020-06-08T00:00:00,2,Allen
460,18003,F,50-59,2020-06-09T00:00:00,4,Allen
461,18003,F,50-59,2020-06-10T00:00:00,2,Allen
462,18003,F,50-59,2020-06-11T00:00:00,1,Allen
463,18003,F,50-59,2020-06-12T00:00:00,2,Allen
